latitude,longitude,address1,address2,address3,city,zip_code,country,state,id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,genre
42.3438187315924,-71.066250270967,1145 Washington St,NA,NA,Boston,02118,US,MA,72PQGMhrEcIuWH-S44TprA,myers-and-chang-boston,Myers & Chang,https://s3-media4.fl.yelpcdn.com/bphoto/sDQyH9TnCR_VnCuWTXHLow/o.jpg,FALSE,https://www.yelp.com/biz/myers-and-chang-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,1637,4,$$,16175425200,(617) 542-5200,607.0314234733801,Chinese
42.3475899,-71.06207,262 Harrison Ave,NA,NA,Boston,02111,US,MA,g3OJi94JTYhIoEwqNfhI8g,chinatown-cafe-boston,Chinatown Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/VyTsC8KClvv6pde3nUSZDA/o.jpg,FALSE,https://www.yelp.com/biz/chinatown-cafe-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,173,4,$,16176959888,(617) 695-9888,712.9490468622519,Chinese
42.3442999,-71.14304,1583 Commonwealth Ave,NA,NA,Boston,02135,US,MA,R5kNf8zwogGlG430ZyoF6A,our-zone-boston-3,Our Zone,https://s3-media3.fl.yelpcdn.com/bphoto/ykkSLjGKIOfCj_Jk8r3qZA/o.jpg,FALSE,https://www.yelp.com/biz/our-zone-boston-3?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,23,4.5,NA,16177893688,(617) 789-3688,5918.767106240402,Chinese
42.34292,-71.11674,1223 Beacon St,NA,NA,Brookline,02446,US,MA,NUbx0gCF5jJSBvtW9eEKEA,xiang-yu-china-bistro-brookline,Xiang Yu China Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/kgFHdD3M4c9MFJ_FXVxyZg/o.jpg,FALSE,https://www.yelp.com/biz/xiang-yu-china-bistro-brookline?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,92,4,$$,16177390000,(617) 739-0000,3777.7077229188194,Chinese
42.35168,-71.06027,26 Oxford St,NA,NA,Boston,02111,US,MA,joA7OEK0JqjRT3Qx7c9r-w,wai-wai-restaurant-boston,Wai Wai Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/KeGUJb3N1URI1EMF8NsPyg/o.jpg,FALSE,https://www.yelp.com/biz/wai-wai-restaurant-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,246,3.5,$,16173389833,(617) 338-9833,997.248395695504,Chinese
42.3688024,-71.1097798,950 Massachusetts Ave,NA,NA,Cambridge,02139,US,MA,a2fNkGhYu-o3NCX4k-uSBQ,dumpling-house-cambridge-4,Dumpling House,https://s3-media4.fl.yelpcdn.com/bphoto/KJkM3hPdLQvztNWlunz4-g/o.jpg,FALSE,https://www.yelp.com/biz/dumpling-house-cambridge-4?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,568,3.5,$$,16176618066,(617) 661-8066,3931.73230853208,Chinese
42.35071,-71.06097,25-27 Tyler St,NA,NA,Boston,02111,US,MA,SJy51U18u3zJ_TccSKpPdQ,gaga-seafood-restaurant-boston,Gaga Seafood Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/GJvbLndeZH46Mfu1oNlD8Q/o.jpg,FALSE,https://www.yelp.com/biz/gaga-seafood-restaurant-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,202,4,$$,16173388770,(617) 338-8770,901.6838357124238,Chinese
42.346353858965,-71.107502365616,1004 Beacon St,NA,NA,Brookline,02446,US,MA,F21KbDE_trrfC2lrByP1zg,sichuan-gourmet-brookline,Sichuan Gourmet,https://s3-media3.fl.yelpcdn.com/bphoto/BUdZBDy5z7UcKu_CWUjShg/o.jpg,FALSE,https://www.yelp.com/biz/sichuan-gourmet-brookline?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,355,3.5,$$,16172774226,(617) 277-4226,2984.41786233464,Chinese
42.36639,-71.10506,735 Massachusetts Ave,NA,NA,Cambridge,02139,US,MA,9Zir6NdvN0W2eIuuHQosnQ,shanghai-fresh-cambridge,Shanghai Fresh,https://s3-media1.fl.yelpcdn.com/bphoto/JTKERDPL3PEW09rI5qCHOQ/o.jpg,FALSE,https://www.yelp.com/biz/shanghai-fresh-cambridge?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,275,3.5,$$,16178688877,(617) 868-8877,3456.8007981590777,Chinese
42.3510988335626,-71.0587440314029,88 Beach St,NA,NA,Boston,02111,US,MA,Lo7ggtNcJH_he6f9osnBfg,hei-la-moon-boston,Hei La Moon,https://s3-media4.fl.yelpcdn.com/bphoto/Y8ZCLeJxfaPNRNUiqnaUag/o.jpg,FALSE,https://www.yelp.com/biz/hei-la-moon-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,1176,3.5,$$,16173388813,(617) 338-8813,1089.1510782340154,Chinese
42.36415,-71.10129,485 Massachusetts Ave,NA,NA,Cambridge,02139,US,MA,-oun-dnrRXlaE0c3p0angw,happy-lamb-hot-pot-cambridge,Happy Lamb Hot Pot,https://s3-media2.fl.yelpcdn.com/bphoto/2nt8Nybh-InQFBdLkF3WpA/o.jpg,FALSE,https://www.yelp.com/biz/happy-lamb-hot-pot-cambridge?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,372,4.5,$$,18572856933,(857) 285-6933,3052.476472671066,Chinese
42.3507652282715,-71.0609588623047,23 Tyler St,NA,NA,Boston,02111,US,MA,S-pe37YbUo7Sxx4lqgkpBQ,china-gourmet-restaurant-boston,China Gourmet Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/-16if-cyi982EI7o-ZmeHw/o.jpg,FALSE,https://www.yelp.com/biz/china-gourmet-restaurant-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,25,3.5,$$,16174829888,(617) 482-9888,904.6082848486224,Chinese
42.3508174908521,-71.0606166602329,16 Tyler St,NA,NA,Boston,02111,US,MA,hHVq3NS0ZW9G-ZcLurvUJQ,shabu-zen-boston,Shabu-Zen,https://s3-media4.fl.yelpcdn.com/bphoto/2Z2RqiBeIJnavy625VSnVw/o.jpg,FALSE,https://www.yelp.com/biz/shabu-zen-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,875,4,$$,16172928828,(617) 292-8828,933.8692169100206,Chinese
42.3382155427778,-71.1069501215272,400 Brookline Ave,NA,NA,Boston,02215,US,MA,dRLxINn1wyUtDUUuY24GNQ,noodles-king-boston,Noodles King,https://s3-media1.fl.yelpcdn.com/bphoto/jnMFgdrp9HIm_FOvHVxI9g/o.jpg,FALSE,https://www.yelp.com/biz/noodles-king-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,30,4,$$,NA,NA,3123.7459006602057,Chinese
42.36601,-71.08203,270 Third St,NA,NA,Cambridge,02142,US,MA,nvU5FVkMovSep9GavlwxTg,sumiao-hunan-kitchen-cambridge,Sumiao Hunan Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/3yuvtVMN8JeP_BCczskWwQ/o.jpg,FALSE,https://www.yelp.com/biz/sumiao-hunan-kitchen-cambridge?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,264,3.5,$$$,16179450907,(617) 945-0907,2208.4318799153493,Chinese
42.36332,-71.09684,781 Main St,NA,NA,Cambridge,02139,US,MA,f7rqA0KFOoo3QO3_UiOzYw,mae-asian-eatery-cambridge-2,Mae Asian Eatery,https://s3-media4.fl.yelpcdn.com/bphoto/1xvEIuTEwtDeL3bca3mU9w/o.jpg,FALSE,https://www.yelp.com/biz/mae-asian-eatery-cambridge-2?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,148,4.5,$$,16173543388,(617) 354-3388,2722.570122110544,Chinese
42.3664,-71.09427,228 Broadway,NA,NA,Cambridge,02139,US,MA,e54WzrGWxuQBlABMCfM3DQ,mu-lan-cambridge,Mu Lan,https://s3-media2.fl.yelpcdn.com/bphoto/kzrfR7H1jAP3-UQ4VAcDNQ/o.jpg,FALSE,https://www.yelp.com/biz/mu-lan-cambridge?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,304,3.5,$$,16174418813,(617) 441-8813,2797.041992602572,Chinese
42.353017,-71.133725,182 Brighton Ave,NA,NA,Allston,02134,US,MA,FWoDkY9COzA1BvVJ12D1Fg,ifresh-noodle-allston,iFresh Noodle,https://s3-media3.fl.yelpcdn.com/bphoto/fyugUL_PKmJQFMYktoo1-A/o.jpg,FALSE,https://www.yelp.com/biz/ifresh-noodle-allston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,4,5,NA,16177878888,(617) 787-8888,5165.248423465219,Chinese
42.3510131835938,-71.0616302490234,79 Harrison Ave,NA,NA,Boston,02111,US,MA,w6ikRnLVAyNjv_2WJZoY8w,hong-kong-eatery-boston,Hong Kong Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/filR2rC7jiM9cdj1nT4OuA/o.jpg,FALSE,https://www.yelp.com/biz/hong-kong-eatery-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,545,3.5,$,16174230838,(617) 423-0838,865.1249336867218,Chinese
42.3534194,-71.0595619,86 Bedford St,NA,NA,Boston,02111,US,MA,tDPO_D0tjoWUOzqgRUcDkA,genes-chinese-flatbread-cafe-boston,Gene's Chinese Flatbread Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/ytwNy6Z3NTCfYj1Ah-YJsA/o.jpg,FALSE,https://www.yelp.com/biz/genes-chinese-flatbread-cafe-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,368,4,$,16174821888,(617) 482-1888,1142.8689212305937,Chinese
42.35112,-71.0628,702 Washington St,NA,NA,Boston,02111,US,MA,T6cTsRXJ8Yze9DM8L--svA,liuyishou-hotpot-boston-boston,Liuyishou Hotpot Boston,https://s3-media1.fl.yelpcdn.com/bphoto/PxLBf2LoWvmJrJ0bYVj_jQ/o.jpg,FALSE,https://www.yelp.com/biz/liuyishou-hotpot-boston-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,155,4,$$$,18572332971,(857) 233-2971,792.5622106870031,Chinese
42.41476,-71.04811,338 Ferry St,NA,NA,Everett,02149,US,MA,At7qKvhtczclWA1TubAayQ,buns-house-everett-2,Bun's House,https://s3-media2.fl.yelpcdn.com/bphoto/-mdYwfbSIiuWN5ff96eRXA/o.jpg,FALSE,https://www.yelp.com/biz/buns-house-everett-2?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,11,4,NA,16179449198,(617) 944-9198,7673.24877342082,Chinese
42.3513510985963,-71.0629915757408,685 Washington St,NA,NA,Boston,02111,US,MA,63q10aw-6XREzuRadM3_HA,penang-boston,Penang,https://s3-media2.fl.yelpcdn.com/bphoto/u7WwBD0Y-yXSPX-ngdO2SA/o.jpg,FALSE,https://www.yelp.com/biz/penang-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,944,3.5,$$,16174516373,(617) 451-6373,782.37652162101,Chinese
42.353153177428,-71.1336170265804,182 Brighton Ave,NA,NA,Boston,02134,US,MA,vOU6JZoat7fvleg0JooaBQ,lanzhou-fresh-noodles-boston-2,Lanzhou Fresh Noodles,https://s3-media1.fl.yelpcdn.com/bphoto/C-L22U4prrwwhq0egDdJFg/o.jpg,FALSE,https://www.yelp.com/biz/lanzhou-fresh-noodles-boston-2?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,3,4.5,NA,NA,NA,5159.610204426458,Chinese
42.3644695761886,-71.1022715290081,546 Massachusetts Ave,NA,NA,Cambridge,02139,US,MA,Oto6OTWhDjgpZvMEgdbcmw,5-spices-house-cambridge-cambridge,5 spices house cambridge,https://s3-media2.fl.yelpcdn.com/bphoto/KuVN1hIvBSXoTzItPdkiEA/o.jpg,FALSE,https://www.yelp.com/biz/5-spices-house-cambridge-cambridge?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,45,3.5,$$,NA,NA,3149.433257101559,Chinese
42.333407,-71.119398,295 Washington St,NA,NA,Brookline,02445,US,MA,8hJIgeFWS_WXgQBvCpjeQg,blossom-bar-brookline-8,Blossom Bar,https://s3-media3.fl.yelpcdn.com/bphoto/o9RggUSEykLczo6Vc7cfqQ/o.jpg,FALSE,https://www.yelp.com/biz/blossom-bar-brookline-8?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,161,4,$$,16177341870,(617) 734-1870,4270.648049886174,Chinese
42.3513353615999,-71.0607048869133,55 Beach St,NA,NA,Boston,02111,US,MA,moghdY0n6S7FWUL2eL2N5w,gourmet-china-house-boston-6,Gourmet China House,https://s3-media2.fl.yelpcdn.com/bphoto/DF9K5Legl13vBl59SPr7ew/o.jpg,FALSE,https://www.yelp.com/biz/gourmet-china-house-boston-6?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,213,3.5,$$,16172929989,(617) 292-9989,946.8674591590664,Chinese
42.2929617762566,-71.071780398488,532 Washington St,NA,NA,Boston,02124,US,MA,3YsJCNhI4Vw7OtweFN622w,china-station-boston,China Station,https://s3-media4.fl.yelpcdn.com/bphoto/sc_I-Em1E14CQOQ0oXwbtQ/o.jpg,FALSE,https://www.yelp.com/biz/china-station-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,57,4,$$,16172658688,(617) 265-8688,6110.3740263945665,Chinese
42.35149,-71.06043,58 Beach St,NA,NA,Boston,02111,US,MA,C9SJfJJmlqDvsgSNR569Xw,five-spices-house-boston-2,Five Spices House,https://s3-media2.fl.yelpcdn.com/bphoto/K78ODlGqV1bv_BwXgOkXHw/o.jpg,FALSE,https://www.yelp.com/biz/five-spices-house-boston-2?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,184,3,$$,16175748888,(617) 574-8888,972.2146434627757,Chinese
42.33442,-71.07612,869 Harrison Ave,NA,NA,Boston,02118,US,MA,MNoaAM-BQPzSuUfFbGZWeA,new-china-restaurant-boston,New China Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/uc3xNrFXm-9JXHyrUwaAag/o.jpg,FALSE,https://www.yelp.com/biz/new-china-restaurant-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,54,3.5,$,16174459670,(617) 445-9670,1553.9188931412743,Chinese
42.3474142084205,-71.1062359253643,506 Park Dr,NA,NA,Boston,02215,US,MA,gYMzNlDMnwJj5vsEX_NosA,mei-mei-restaurant-boston,Mei Mei Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/wvX5PAf5ed0FoKh0U6krcw/o.jpg,FALSE,https://www.yelp.com/biz/mei-mei-restaurant-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,410,4,$$,18572504959,(857) 250-4959,2876.1193131666955,Chinese
42.35095,-71.06019,5 Hudson St,NA,NA,Boston,02111,US,MA,DImi8qeCP-OUaLA8L2QR6A,new-jumbo-seafood-restaurant-boston,New Jumbo Seafood Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/Wt9kc87L8WqL7hr9n-RVlQ/o.jpg,FALSE,https://www.yelp.com/biz/new-jumbo-seafood-restaurant-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,335,3.5,$$,16175422823,(617) 542-2823,970.3674863504177,Chinese
42.36188,-71.05676,151 Hanover St,NA,NA,Boston,02109,US,MA,G8mYHODB3zYw4RsSVebACw,kala-thai-cookery-boston,Kala Thai Cookery,https://s3-media2.fl.yelpcdn.com/bphoto/fMFXJIMlSBHMme0a80ocQg/o.jpg,FALSE,https://www.yelp.com/biz/kala-thai-cookery-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,120,4.5,NA,18573504378,(857) 350-4378,1962.9179694158993,Chinese
42.35049,-71.08957,25 Massachusetts Ave,NA,NA,Boston,02115,US,MA,mppWsveP2lfKLv2O7HuiCg,hsin-hsin-boston,Hsin Hsin,https://s3-media3.fl.yelpcdn.com/bphoto/tj5yj90vkW_t-nQ1XnuyOg/o.jpg,FALSE,https://www.yelp.com/biz/hsin-hsin-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,120,3.5,$,16175369852,(617) 536-9852,1535.5438527110925,Chinese
42.4201615,-71.055011,475 Ferry St,NA,NA,Malden,02148,US,MA,UotCq0m0vHLSyzYvoI2hIQ,one-pot-malden,One Pot,https://s3-media1.fl.yelpcdn.com/bphoto/qe2E3k_TWhscWSLLXBLOtw/o.jpg,FALSE,https://www.yelp.com/biz/one-pot-malden?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,74,4,$$,16176189393,(617) 618-9393,8151.353682012652,Chinese
42.3524595116339,-71.128802412403,72 Brighton Ave,NA,NA,Boston,02134,US,MA,QbG-Ju21BhbPaNztMx8p1w,dolphin-bay-boston,Dolphin Bay,https://s3-media1.fl.yelpcdn.com/bphoto/iSRwJX2ktiuN0u7d6yR0VQ/o.jpg,FALSE,https://www.yelp.com/biz/dolphin-bay-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,464,4.5,$,16175621668,(617) 562-1668,4757.859614237617,Chinese
42.3889093,-71.0859656239252,167 Broadway,NA,NA,Somerville,02145,US,MA,sSgiI_GFDQ6lC1fwOO1n5A,lotus-xpress-somerville,Lotus Xpress,https://s3-media1.fl.yelpcdn.com/bphoto/IEvNes7Imh_fPz78MHt0WQ/o.jpg,FALSE,https://www.yelp.com/biz/lotus-xpress-somerville?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,245,4,$,16176295909,(617) 629-5909,4723.964532627494,Chinese
42.35583,-71.0604,417 Washington St,The Corner Food Court,NA,Boston,02110,US,MA,Khek1DXE1b9jPRSQkKLdhQ,xi-an-rougamo-boston,Xi’An Rougamo,https://s3-media3.fl.yelpcdn.com/bphoto/gq0MiziaIY9DEgUceJ9O7A/o.jpg,FALSE,https://www.yelp.com/biz/xi-an-rougamo-boston?adjust_creative=WEVIdC0rSBShbLMtCI401A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WEVIdC0rSBShbLMtCI401A,23,3.5,NA,NA,NA,1255.1460851999432,Chinese
